,0,1,2,3
0,0.015384615384615385,0.005128205128205128,0.03076923076923077,0.0
1,0.0,0.3128205128205128,0.09230769230769231,0.005128205128205128
2,0.0,0.07692307692307693,0.4461538461538462,0.005128205128205128
3,0.005128205128205128,0.005128205128205128,0.0,0.0
