,0,1,2,3
0,0.010256410256410256,0.020512820512820513,0.03076923076923077,0.010256410256410256
1,0.0,0.2717948717948718,0.05641025641025641,0.005128205128205128
2,0.0,0.09743589743589744,0.4666666666666667,0.005128205128205128
3,0.0,0.010256410256410256,0.005128205128205128,0.010256410256410256
