,0,1,2,3
0,0.010256410256410256,0.005128205128205128,0.046153846153846156,0.0
1,0.0,0.3384615384615385,0.06153846153846154,0.0
2,0.0,0.07179487179487179,0.4307692307692308,0.0
3,0.0,0.010256410256410256,0.020512820512820513,0.005128205128205128
